time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,0.18642844259738922,-6.4931646897464074e-18,0.0,0,-1.0147433280944824
7.999999797903001e-05,0.1876750886440277,-2.320663112687817e-17,-7.521060055130924e-10,0,-1.0150859355926514
0.00011999999696854502,0.1839067041873932,-1.0124653522314152e-14,-9.091301600427926e-07,0,-1.0154285430908203
0.0010399999737273902,0.18287897109985352,-2.44900128822112e-13,-9.248959376151333e-07,0,-1.0174843072891235
0.0019199999514967203,0.18185122311115265,-4.72437512770044e-13,-9.357977726054401e-07,0,-1.0185121297836304
0.0025199999363394454,0.18082349002361298,-6.289908553493614e-13,-9.422550517612649e-07,0,-1.0181695222854614
0.0031199999211821705,0.1797957420349121,-7.8654958462657e-13,-9.479576013049495e-07,0,-1.0195399522781372
0.0036799999070353806,0.17859672009944916,-9.34419642356632e-13,-9.526537336768115e-07,0,-1.020910382270813
0.004039999897941016,0.1775689721107483,-1.0298481059061047e-12,-9.554211866102946e-07,0,-1.021252989768982
0.004519999885815196,0.17654123902320862,-1.1575114661133764e-12,-9.591111238549388e-07,0,-1.0215955972671509
0.004839999877731316,0.17551350593566895,-1.2428674505466427e-12,-9.610398032933176e-07,0,-1.020567774772644
0.005199999868636951,0.17448575794696808,-1.3391111136629164e-12,-9.635556796894207e-07,0,-1.020910382270813
0.005639999857521616,0.1734580248594284,-1.4570374950929118e-12,-9.66406954461263e-07,0,-1.0219382047653198
0.005959999849437736,0.17243027687072754,-1.5429924409930222e-12,-9.677486589865225e-07,0,-1.021252989768982
0.006359999839332886,0.1712312549352646,-1.6506384174235099e-12,-9.697613823078655e-07,0,-1.021252989768982
0.006679999831249006,0.17003221809864044,-1.7369233221847802e-12,-9.71354663370505e-07,0,-1.021252989768982
0.007159999819123186,0.16849061846733093,-1.8665864330657473e-12,-9.734512085302072e-07,0,-1.020910382270813
0.007599999808007851,0.1672915816307068,-1.9856792955664287e-12,-9.752961771525293e-07,0,-1.020910382270813
0.007919999799923971,0.16609255969524384,-2.072423540648109e-12,-9.763024833020495e-07,0,-1.0215955972671509
0.008319999789819121,0.16506481170654297,-2.1810042198181873e-12,-9.778119425263299e-07,0,-1.020567774772644
0.008479999785777181,0.1640370786190033,-2.224478317596695e-12,-9.785667831607725e-07,0,-1.020225167274475
0.008799999777693301,0.16283804178237915,-2.311488915012082e-12,-9.79237579912251e-07,0,-1.020225167274475
0.009119999769609421,0.1616390198469162,-2.398581670858762e-12,-9.80327818922433e-07,0,-1.0188547372817993
0.009439999761525542,0.16043998301029205,-2.485758271673448e-12,-9.809986156739114e-07,0,-1.0198825597763062
0.009719999754452147,0.15941224992275238,-2.5621065839907964e-12,-9.818372781467133e-07,0,-1.0185121297836304
0.010039999746368267,0.15804192423820496,-2.6494342503081817e-12,-9.827597624578743e-07,0,-1.0185121297836304
0.010359999738284387,0.15701419115066528,-2.7368354014394797e-12,-9.835983139083737e-07,0,-1.0178269147872925
0.010599999732221477,0.15581515431404114,-2.8024226457941856e-12,-9.839338233064154e-07,0,-1.0174843072891235
0.010839999726158567,0.15478742122650146,-2.8680414524788018e-12,-9.844369763811756e-07,0,-1.0181695222854614
0.011159999718074687,0.1537596881389618,-2.9555943919142478e-12,-9.851917059933157e-07,0,-1.0167990922927856
0.011319999714032747,0.15238936245441437,-2.99938266738896e-12,-9.85527104369055e-07,0,-1.0164563655853271
0.011559999707969837,0.15101903676986694,-3.0650966429309387e-12,-9.85946435605456e-07,0,-1.0161137580871582
0.011839999700896442,0.1496487259864807,-3.1417952730169083e-12,-9.86198012142836e-07,0,-1.0150859355926514
0.011959999697864987,0.14862097799777985,-3.1746740652982552e-12,-9.863657668418568e-07,0,-1.0157711505889893
0.012239999690791592,0.1474219560623169,-3.251427869228114e-12,-9.86868919916617e-07,0,-1.0144007205963135
0.012479999684728682,0.14639420807361603,-3.3172377364289033e-12,-9.874560058520387e-07,0,-1.0147433280944824
0.012599999681697227,0.14536647498607635,-3.3501529097164826e-12,-9.876236495287571e-07,0,-1.0144007205963135
0.012919999673613347,0.1441674530506134,-3.4379622027322673e-12,-9.878752260661372e-07,0,-1.0140581130981445
0.013039999670581892,0.14313970506191254,-3.470904360607251e-12,-9.882945573025381e-07,0,-1.0144007205963135
0.013359999662498012,0.14211197197437286,-3.5587659362611313e-12,-9.886299556782774e-07,0,-1.0133728981018066
0.013559999657445587,0.141084223985672,-3.6137046287453168e-12,-9.890492869146783e-07,0,-1.0133728981018066
0.013919999648351222,0.14005649089813232,-3.7126310899039516e-12,-9.896363728501e-07,0,-1.0140581130981445
0.013999999646330252,0.13902874290943146,-3.73461919182959e-12,-9.894686181510792e-07,0,-1.0130302906036377
0.014519999633193947,0.13765843212604523,-3.877619675968841e-12,-9.903071696015786e-07,0,-1.0137155055999756
0.014999999621068127,0.13663068413734436,-4.00971670026013e-12,-9.908103226763387e-07,0,-1.0144007205963135
0.015319999612984248,0.1356029510498047,-4.097821137200647e-12,-9.913974086117605e-07,0,-1.0140581130981445
0.015719999602879398,0.13440391421318054,-4.208000653174418e-12,-9.919005616865206e-07,0,-1.0137155055999756
0.016239999589743093,0.13337618112564087,-4.351313387539345e-12,-9.925714694603016e-07,0,-1.0140581130981445
0.016559999581659213,0.1323484480381012,-4.439543832865687e-12,-9.925714694603016e-07,0,-1.0147433280944824
0.018079999543260783,0.13132070004940033,-4.859140192837853e-12,-9.94584081759342e-07,0,-1.0164563655853271
0.019119999516988173,0.13029296696186066,-5.146584836542475e-12,-9.953389223937847e-07,0,-1.0181695222854614
0.019759999500820413,0.12892264127731323,-5.3235878282814e-12,-9.95925897306904e-07,0,-1.0195399522781372
0.020559999480610713,0.127552330493927,-5.544952517977375e-12,-9.962612956826433e-07,0,-1.021252989768982
