time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,-0.6912660002708435,-9.28851863183758e-18,0.0,0,-0.710480272769928
3.9999998989515007e-05,-0.6878525018692017,-1.9508819460133365e-17,-9.198271484767151e-10,0,-0.710480272769928
0.00011999999696854502,-0.6900792717933655,-1.0117198691230594e-14,-9.080399765437619e-07,0,-0.7097950577735901
0.00039999998989515007,-0.6914495825767517,-8.119072062039311e-14,-9.160906477845288e-07,0,-0.7111654877662659
0.0007999999797903001,-0.6926485896110535,-1.833633884919944e-13,-9.222124175423119e-07,0,-0.7132211327552795
0.0013599999656435102,-0.6940189003944397,-3.2745227608714977e-13,-9.295083036597873e-07,0,-0.7159620523452759
0.0017599999555386603,-0.6950466632843018,-4.3105243164409977e-13,-9.344559570578781e-07,0,-0.7173324823379517
0.0021999999444233254,-0.6960744261741638,-5.455907716352589e-13,-9.389845567753241e-07,0,-0.7187029123306274
0.0025999999343184754,-0.6972734332084656,-6.501907422956026e-13,-9.429259595350459e-07,0,-0.7197307348251343
0.0030399999232031405,-0.6983011960983276,-7.657363964551819e-13,-9.470351169937885e-07,0,-0.7193881273269653
0.0033599999151192605,-0.6995002031326294,-8.500458848581836e-13,-9.495508823675891e-07,0,-0.7187029123306274
0.0038399999029934406,-0.7006992101669312,-9.769266317972826e-13,-9.533247524728949e-07,0,-0.7180176973342896
0.004199999893899076,-0.7017269730567932,-1.0723978610991144e-12,-9.556727631476747e-07,0,-0.7176750898361206
0.004439999887836166,-0.7027546763420105,-1.1361877391856555e-12,-9.57349977070976e-07,0,-0.7173324823379517
0.004799999878741801,-0.7037824392318726,-1.2320447035270763e-12,-9.595303440690373e-07,0,-0.7166472673416138
0.005039999872678891,-0.7051527500152588,-1.2960721423562996e-12,-9.610398032933176e-07,0,-0.7159620523452759
0.005479999861563556,-0.7061805129051208,-1.4136947062441828e-12,-9.633041031520406e-07,0,-0.7139064073562622
0.005679999856511131,-0.7072082161903381,-1.4672321276538848e-12,-9.638911890874624e-07,0,-0.710480272769928
0.005919999850448221,-0.7082359790802002,-1.5315585653488982e-12,-9.654005372894403e-07,0,-0.7097950577735901
0.006199999843374826,-0.7097775936126709,-1.60668160874443e-12,-9.662391997622422e-07,0,-0.7067115902900696
0.006599999833269976,-0.7109766006469727,-1.7141748331355054e-12,-9.681679902229234e-07,0,-0.705683708190918
0.007039999822154641,-0.7120043635368347,-1.8326210292737535e-12,-9.698452041462247e-07,0,-0.7019150257110596
0.007199999818112701,-0.7130321264266968,-1.87573926780587e-12,-9.705999337583648e-07,0,-0.7008872032165527
0.007519999810028821,-0.7140598297119141,-1.9620576623675793e-12,-9.715224180695259e-07,0,-0.699174165725708
0.007839999801944941,-0.7152588963508606,-2.0484860432163415e-12,-9.730318772938062e-07,0,-0.6981462836265564
0.008159999793861061,-0.7166292071342468,-2.135009472455559e-12,-9.73618963229228e-07,0,-0.6947202086448669
0.008439999786787666,-0.7179995179176331,-2.210767015055811e-12,-9.74541447540389e-07,0,-0.6909514665603638
0.008639999781735241,-0.7190272212028503,-2.264918576762772e-12,-9.7496077877679e-07,0,-0.6899236440658569
0.008919999774661846,-0.7200549840927124,-2.3407729747570993e-12,-9.754639318515501e-07,0,-0.6864975690841675
0.009199999767588452,-0.7210827469825745,-2.4166890518083506e-12,-9.763024833020495e-07,0,-0.6858123540878296
0.009399999762536027,-0.7222817540168762,-2.470955057077963e-12,-9.770572129141897e-07,0,-0.6851271390914917
0.009759999753441662,-0.7233095169067383,-2.5686951601260827e-12,-9.778119425263299e-07,0,-0.6820436120033264
