time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,1.1469001770019531,3.7004245648637364e-17,0.0,0,-0.7011924386024475
3.9999998989515007e-05,1.143067717552185,7.400849129727473e-17,9.251062372747643e-10,0,-0.7011924386024475
0.00011999999696854502,1.1771544218063354,-3.552964061739709e-14,-8.9110013812288e-07,0,-0.5096732974052429
0.00019999999494757503,1.1742424964904785,-1.074583469624392e-13,-8.992345756908549e-07,0,-0.5466752052307129
0.00023999999393709004,1.1715017557144165,-1.4346798759851814e-13,-9.002409373515263e-07,0,-0.5538700222969055
0.00027999999292660505,1.1692750453948975,-1.7951787246398704e-13,-9.012472435010466e-07,0,-0.5579813122749329
0.00031999999191612005,1.1672195196151733,-2.156046608609019e-13,-9.021697278122076e-07,0,-0.562092661857605
0.00035999999090563506,1.165849208831787,-2.5172499176252805e-13,-9.030083902850095e-07,0,-0.5644909143447876
0.00039999998989515007,1.1637938022613525,-2.8789565675001183e-13,-9.042662729719098e-07,0,-0.5675744414329529
0.0004799999878741801,1.161566972732544,-3.6033087863311664e-13,-9.057757321961901e-07,0,-0.5710005164146423
0.0005199999868636951,1.1605392694473267,-3.9660215758220707e-13,-9.067820938568616e-07,0,-0.5740840435028076
0.0005599999858532101,1.1588263511657715,-4.32886853533182e-13,-9.071174922326009e-07,0,-0.5751118659973145
0.0006399999838322401,1.1567708253860474,-5.055501915533778e-13,-9.086270069680324e-07,0,-0.578195333480835
0.0007199999818112701,1.1555718183517456,-5.783175045619149e-13,-9.09884945166084e-07,0,-0.5805936455726624
0.0007599999808007851,1.1543728113174438,-6.147296755833198e-13,-9.103041653801824e-07,0,-0.5812788605690002
0.0008399999787798151,1.153173804283142,-6.876446027176408e-13,-9.116459809277444e-07,0,-0.5840197205543518
0.0009199999767588452,1.1518034934997559,-7.606869778173375e-13,-9.134070166894048e-07,0,-0.5857327580451965
0.0009999999747378752,1.1500905752182007,-8.338366889321103e-13,-9.147488322369668e-07,0,-0.5871031880378723
0.0010799999727169052,1.148891568183899,-9.070736241116595e-13,-9.156713165481278e-07,0,-0.5888162851333618
0.0011599999706959352,1.1473499536514282,-9.804078122260806e-13,-9.170130210733873e-07,0,-0.5905293226242065
0.0012799999676644802,1.146322250366211,-1.090590291685789e-12,-9.191095662330895e-07,0,-0.593612790107727
0.0013599999656435102,1.145294427871704,-1.1641760689143354e-12,-9.202835715704794e-07,0,-0.5956684947013855
0.0014799999626120552,1.1439241170883179,-1.2747610042204705e-12,-9.220447183544422e-07,0,-0.5994371771812439
0.0015999999595806003,1.1427251100540161,-1.3855238571031103e-12,-9.235541775787226e-07,0,-0.6001223921775818
0.0016399999585701153,1.1415261030197144,-1.422479430253365e-12,-9.238896314656131e-07,0,-0.598751962184906
0.0017599999555386603,1.1403270959854126,-1.533433427979014e-12,-9.248959376151333e-07,0,-0.5970389246940613
0.0018399999535176903,1.1392992734909058,-1.6075089393288722e-12,-9.261538758131849e-07,0,-0.5963537096977234
0.0019999999494757503,1.138100266456604,-1.7559082443260876e-12,-9.283342428112462e-07,0,-0.599094569683075
0.0021199999464442953,1.1367299556732178,-1.8674122578138386e-12,-9.295083036597873e-07,0,-0.5994371771812439
0.0022399999434128404,1.135530948638916,-1.979087466824625e-12,-9.311854620719373e-07,0,-0.5997797846794128
0.0023599999403813854,1.1345032453536987,-2.090920318831291e-12,-9.322755900598167e-07,0,-0.599094569683075
0.0024799999373499304,1.133475422859192,-2.202907344386884e-12,-9.335335837690195e-07,0,-0.5984093546867371
0.0025999999343184754,1.1324477195739746,-2.31506567388573e-12,-9.354623742297008e-07,0,-0.6018354296684265
0.0026799999322975054,1.1314200162887573,-2.389932869661937e-12,-9.360494601651226e-07,0,-0.6028632521629333
0.0027999999292660505,1.1303921937942505,-2.502355961331304e-12,-9.373073428520229e-07,0,-0.6032059192657471
0.0029999999242136255,1.1293644905090332,-2.6900556435172085e-12,-9.392361333127042e-07,0,-0.6049189567565918
0.0031199999211821705,1.127994179725647,-2.8028948519803754e-12,-9.407455925369845e-07,0,-0.6049189567565918
0.0032799999171402305,1.1266238689422607,-2.9535549353476576e-12,-9.420874080845465e-07,0,-0.6059467792510986
0.0034399999130982906,1.125424861907959,-3.1044635178528734e-12,-9.437645109855453e-07,0,-0.6049189567565918
0.0036399999080458656,1.1243970394134521,-3.2934477627727388e-12,-9.45693412468529e-07,0,-0.6076598167419434
0.0037999999040039256,1.1231980323791504,-3.444889555906383e-12,-9.469512951554293e-07,0,-0.6090302467346191
0.003959999899961986,1.1219990253448486,-3.5965796313375265e-12,-9.486285090787305e-07,0,-0.609715461730957
0.004159999894909561,1.1209713220596313,-3.786516673126572e-12,-9.50389544840391e-07,0,-0.6117711663246155
0.004239999892888591,1.1199434995651245,-3.862598175335963e-12,-9.511442744525311e-07,0,-0.6134842038154602
0.004439999887836166,1.1185731887817383,-4.053044792146077e-12,-9.528214883758324e-07,0,-0.614512026309967
0.004679999881773256,1.1173741817474365,-4.281983621845509e-12,-9.547502788365136e-07,0,-0.6172528862953186
0.004879999876720831,1.1163464784622192,-4.473134970067738e-12,-9.565952474588357e-07,0,-0.6203364133834839
0.005039999872678891,1.1151474714279175,-4.626304547783455e-12,-9.57601553608356e-07,0,-0.6210216283798218
0.005159999869647436,1.1141196489334106,-4.741280285047722e-12,-9.58524037919517e-07,0,-0.6217068433761597
0.005439999862574041,1.11257803440094,-5.010019309137359e-12,-9.606205830792192e-07,0,-0.6251329183578491
0.005679999856511131,1.1113790273666382,-5.2407995478065406e-12,-9.622138641418587e-07,0,-0.6275312304496765
0.005919999850448221,1.1101800203323364,-5.4719961201099565e-12,-9.639750109258216e-07,0,-0.6299294829368591
0.006079999846406281,1.1091523170471191,-5.626312350043294e-12,-9.647297405379618e-07,0,-0.6312999129295349
0.006319999840343371,1.1081244945526123,-5.858126050223289e-12,-9.664907762996222e-07,0,-0.6336982250213623
0.006519999835290946,1.1069254875183105,-6.051555090369476e-12,-9.67497193471445e-07,0,-0.6350686550140381
0.006719999830238521,1.1057264804840088,-6.245242170632714e-12,-9.688388979967044e-07,0,-0.6378095149993896
0.006999999823165126,1.104184865951538,-6.516792314115172e-12,-9.705999337583648e-07,0,-0.6388373374938965
0.007319999815081246,1.1028145551681519,-6.8276660367128095e-12,-9.725287242190461e-07,0,-0.6456895470619202
0.007719999804976396,1.10161554813385,-7.217254571756371e-12,-9.752961771525293e-07,0,-0.6552826762199402
0.007959999798913486,1.1004165410995483,-7.451456118801048e-12,-9.763024833020495e-07,0,-0.6600791811943054
0.008199999792850576,1.0993887186050415,-7.685913537558431e-12,-9.772249676132105e-07,0,-0.6614496111869812
0.008399999787798151,1.0981897115707397,-7.881495803219174e-12,-9.786506049991317e-07,0,-0.6645331382751465
0.008759999778703786,1.0971620082855225,-8.233954316982928e-12,-9.799923095243912e-07,0,-0.6683018207550049
0.009039999771630391,1.0957916975021362,-8.50848645012059e-12,-9.809147938355522e-07,0,-0.6730983853340149
0.009439999761525542,1.09442138671875,-8.90120095686786e-12,-9.820888546840933e-07,0,-0.6768670678138733
0.009719999754452147,1.0933935642242432,-9.176367131435992e-12,-9.830113389952544e-07,0,-0.6765244603157043
0.009999999747378752,1.0923658609390259,-9.451757952694262e-12,-9.839338233064154e-07,0,-0.6792653799057007
0.010399999737273902,1.0911668539047241,-9.84581079860325e-12,-9.853593496700341e-07,0,-0.6857749819755554
0.010719999729190022,1.0901391506195068,-1.0161354396798217e-11,-9.86868919916617e-07,0,-0.688515841960907
0.010999999722116627,1.089111328125,-1.0437634263837925e-11,-9.869528527772786e-07,0,-0.6892010569572449
0.011239999716053717,1.0880836248397827,-1.0674596623294619e-11,-9.87372072991377e-07,0,-0.6902288794517517
0.011519999708980322,1.0870559215545654,-1.0951191342645217e-11,-9.879590479044964e-07,0,-0.6912567019462585
0.011839999700896442,1.0860280990600586,-1.1267509494872208e-11,-9.886299556782774e-07,0,-0.692969799041748
0.011999999696854502,1.0850003957748413,-1.1425750970350812e-11,-9.890492869146783e-07,0,-0.692969799041748
0.012319999688770622,1.083972692489624,-1.1742317188034868e-11,-9.897201946884593e-07,0,-0.6939976215362549
0.012519999683718197,1.0826023817062378,-1.1940227452600372e-11,-9.896363728501e-07,0,-0.692969799041748
0.012879999674623832,1.081403374671936,-1.2296630727548497e-11,-9.901395259248602e-07,0,-0.6926271915435791
0.013199999666539952,1.0802042484283447,-1.2613485776691302e-11,-9.904749243005995e-07,0,-0.6905714869499207
0.013479999659466557,1.0791765451431274,-1.2890811681987024e-11,-9.903911024622403e-07,0,-0.6895436644554138
0.013719999653403647,1.0781488418579102,-1.312856247326355e-11,-9.908103226763387e-07,0,-0.688515841960907
0.013919999648351222,1.0771210193634033,-1.3326704323413097e-11,-9.905587461389587e-07,0,-0.6874880194664001
0.014239999640267342,1.0759220123291016,-1.3643814376906871e-11,-9.910618992137188e-07,0,-0.6857749819755554
0.014559999632183462,1.0748943090438843,-1.396096085959364e-11,-9.910618992137188e-07,0,-0.6840618848800659
0.014719999628141522,1.073866605758667,-1.4119590913130864e-11,-9.913974086117605e-07,0,-0.6844044923782349
0.014999999621068127,1.0728387832641602,-1.4397171822777555e-11,-9.913135867734013e-07,0,-0.6816636323928833
0.015359999611973763,1.0718110799789429,-1.4754095514768473e-11,-9.914812304501197e-07,0,-0.6823488473892212
0.015559999606921338,1.0706120729446411,-1.495241777615952e-11,-9.913974086117605e-07,0,-0.6789227724075317
0.015759999601868913,1.0695843696594238,-1.515068799584629e-11,-9.910618992137188e-07,0,-0.6744688153266907
0.015919999597826973,1.0680427551269531,-1.5309274681296614e-11,-9.911458320743805e-07,0,-0.6713853478431702
0.016279999588732608,1.0670149326324463,-1.5666077810005952e-11,-9.908103226763387e-07,0,-0.667273998260498
0.016599999580648728,1.0658159255981445,-1.59832511809066e-11,-9.914812304501197e-07,0,-0.6652183532714844
0.016879999573575333,1.0647882223129272,-1.6260831223191552e-11,-9.913974086117605e-07,0,-0.6628201007843018
0.017159999566501938,1.0637603998184204,-1.653843902105212e-11,-9.912296539127396e-07,0,-0.6607643961906433
0.017399999560439028,1.0627326965332031,-1.677636848884667e-11,-9.913974086117605e-07,0,-0.6587087512016296
0.017639999554376118,1.0617049932479858,-1.7014323977493362e-11,-9.914812304501197e-07,0,-0.6569957137107849
0.017919999547302723,1.0606772899627686,-1.7291964735099974e-11,-9.919005616865206e-07,0,-0.6545974016189575
0.018239999539218843,1.0596494674682617,-1.7609413927033302e-11,-9.919005616865206e-07,0,-0.656310498714447
0.018399999535176903,1.0586217641830444,-1.7768064797252237e-11,-9.91565052288479e-07,0,-0.6508287191390991
0.018719999527093023,1.0575940608978271,-1.8085368272413582e-11,-9.913974086117605e-07,0,-0.6477452516555786
0.018999999520019628,1.055881142616272,-1.836301076474367e-11,-9.917328069874998e-07,0,-0.6439765095710754
0.019359999510925263,1.0545108318328857,-1.8720013386652745e-11,-9.918167398481614e-07,0,-0.6415782570838928
0.019719999501830898,1.053311824798584,-1.907709754056519e-11,-9.917328069874998e-07,0,-0.640550434589386
0.02003999949374702,1.0522840023040771,-1.9394565814456755e-11,-9.92068205363239e-07,0,-0.6402077674865723
0.02027999948768411,1.0510849952697754,-1.9632668754598903e-11,-9.924037147612808e-07,0,-0.6374669075012207
0.02059999947960023,1.050057291984558,-1.9950254989686833e-11,-9.9248753659964e-07,0,-0.6378095149993896
0.02091999947151635,1.0490294694900513,-2.0267973063758937e-11,-9.928230459976817e-07,0,-0.640550434589386
0.02115999946545344,1.0478304624557495,-2.0506339681869434e-11,-9.930746225350617e-07,0,-0.6408930420875549
0.021519999456359074,1.0468027591705322,-2.086398068201767e-11,-9.935777756098219e-07,0,-0.6432912945747375
0.021839999448275194,1.045775055885315,-2.118204049661454e-11,-9.94080928684582e-07,0,-0.6450043320655823
0.021999999444233254,1.044747233390808,-2.134111637408509e-11,-9.944164380826237e-07,0,-0.646717369556427
0.02235999943513889,1.0437195301055908,-2.169914768701542e-11,-9.94751836458363e-07,0,-0.6480878591537476
0.022639999428065494,1.042520523071289,-2.19777078480643e-11,-9.948356582967222e-07,0,-0.6494582891464233
0.0229199994209921,1.0414928197860718,-2.2256346071669597e-11,-9.955065660705031e-07,0,-0.6508287191390991
0.023279999411897734,1.040464997291565,-2.2614706982060362e-11,-9.955903879088623e-07,0,-0.6545974016189575
0.02355999940482434,1.0392659902572632,-2.2893534290524542e-11,-9.95925897306904e-07,0,-0.656310498714447
0.024079999391688034,1.0377243757247925,-2.3411579966325924e-11,-9.968482705957626e-07,0,-0.6638479232788086
