time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,-0.37391310930252075,-3.3514913642393805e-17,0.0,0,-1.0158085823059082
0.00011999999696854502,-0.3768720328807831,-1.0244853144415852e-14,-9.133231948510456e-07,0,-1.0161511898040771
0.00031999999191612005,-0.37789976596832275,-6.107820939674638e-14,-9.165098679986272e-07,0,-1.0154659748077393
0.0005999999848427251,-0.3789275288581848,-1.3253841504239856e-13,-9.20367504431141e-07,0,-1.0151233673095703
0.0009199999767588452,-0.3799552619457245,-2.1457436160642515e-13,-9.248959376151333e-07,0,-1.0144381523132324
0.0012799999676644802,-0.38098299503326416,-3.073071672711018e-13,-9.291728497728968e-07,0,-1.0144381523132324
0.0015199999616015702,-0.3823533058166504,-3.6936756219216636e-13,-9.319401916840775e-07,0,-1.0120398998260498
0.0018399999535176903,-0.38338103890419006,-4.523846514888383e-13,-9.353784413690391e-07,0,-1.011012077331543
0.0021999999444233254,-0.3845800757408142,-5.46142389607238e-13,-9.392361333127042e-07,0,-1.007585883140564
0.0024799999373499304,-0.3856078088283539,-6.193142907264742e-13,-9.418358315471664e-07,0,-1.007243275642395
0.0027999999292660505,-0.38663557171821594,-7.0319515787062e-13,-9.449386828563888e-07,0,-1.0062154531478882
0.0031599999201716855,-0.3880058825016022,-7.978660652687955e-13,-9.482091778423296e-07,0,-1.0045024156570435
0.0034799999120878056,-0.38903361558914185,-8.822640968492168e-13,-9.504733666787502e-07,0,-1.0024467706680298
0.0036799999070353806,-0.3900613486766815,-9.35136179525737e-13,-9.52234513462713e-07,0,-1.001761555671692
0.003959999899961986,-0.3910891115665436,-1.0092995232982571e-12,-9.544987022991336e-07,0,-1.0021041631698608
0.004239999892888591,-0.39228811860084534,-1.0836175465807187e-12,-9.563436709214557e-07,0,-0.9997058510780334
0.004439999887836166,-0.3934871554374695,-1.1367840503805225e-12,-9.57853130145736e-07,0,-0.9969649910926819
0.004679999881773256,-0.39468619227409363,-1.2006745183352886e-12,-9.588594362952563e-07,0,-0.995937168598175
0.004879999876720831,-0.3957139253616333,-1.2539975086486546e-12,-9.601173189821566e-07,0,-0.9949093461036682
0.004999999873689376,-0.396741658449173,-1.2860164081403126e-12,-9.606205830792192e-07,0,-0.9935389161109924
0.005319999865605496,-0.39776939153671265,-1.3715371913037967e-12,-9.630525266146606e-07,0,-0.9935389161109924
0.005559999859542586,-0.3987971544265747,-1.4357797840308046e-12,-9.643943421622225e-07,0,-0.991483211517334
0.005799999853479676,-0.40016746520996094,-1.5001175456151748e-12,-9.656522248491228e-07,0,-0.9907979965209961
0.006039999847416766,-0.4011951982975006,-1.5645362609617575e-12,-9.669101075360231e-07,0,-0.9901127815246582
0.006359999839332886,-0.4022229313850403,-1.650558306929654e-12,-9.68251923083585e-07,0,-0.9887423515319824
0.006599999833269976,-0.40325069427490234,-1.7151708535312956e-12,-9.695936276088446e-07,0,-0.9894275665283203
0.006879999826196581,-0.404278427362442,-1.790654574849541e-12,-9.71103086833125e-07,0,-0.9877145290374756
0.007159999819123186,-0.40547746419906616,-1.866241656774897e-12,-9.72444902380687e-07,0,-0.9883997440338135
0.007639999806997366,-0.4066764712333679,-1.9960472800080917e-12,-9.744575146797274e-07,0,-0.9883997440338135
0.007999999797903001,-0.40804681181907654,-2.0935823483787036e-12,-9.759670849263102e-07,0,-0.9887423515319824
0.008519999784766696,-0.4092458188533783,-2.234715836376935e-12,-9.779796972253507e-07,0,-0.9883997440338135
0.008999999772640876,-0.41027358174324036,-2.3652332985698208e-12,-9.797407329870111e-07,0,-0.9897701740264893
0.009319999764556997,-0.41130131483078003,-2.4523761686502513e-12,-9.80830971997193e-07,0,-0.9897701740264893
0.009719999754452147,-0.4123290479183197,-2.5614254640926593e-12,-9.822566093831142e-07,0,-0.991140604019165
0.011039999721106142,-0.41352808475494385,-2.9223688958715213e-12,-9.862818339811952e-07,0,-0.9983354210853577
0.011999999696854502,-0.4145558178424835,-3.1857064247378356e-12,-9.886299556782774e-07,0,-1.0031319856643677
0.012479999684728682,-0.4155835509300232,-3.317576730308167e-12,-9.896363728501e-07,0,-1.0045024156570435
0.012999999671592377,-0.41661128401756287,-3.460605403703903e-12,-9.905587461389587e-07,0,-1.0089564323425293
0.013519999658456072,-0.4179816246032715,-3.6037615310883604e-12,-9.913974086117605e-07,0,-1.010669469833374
0.014119999643298797,-0.41900935769081116,-3.769093206907387e-12,-9.925714694603016e-07,0,-1.0137529373168945
0.014479999634204432,-0.42003709077835083,-3.868360589415815e-12,-9.928230459976817e-07,0,-1.0144381523132324
0.014999999621068127,-0.421236127614975,-4.011810415122108e-12,-9.93410020910801e-07,0,-1.0158085823059082
0.015359999611973763,-0.42226386070251465,-4.111169834348289e-12,-9.93661597448181e-07,0,-1.0158085823059082
0.015799999600858428,-0.4234628975391388,-4.232633244665656e-12,-9.939131739855611e-07,0,-1.0161511898040771
0.016199999590753578,-0.42466193437576294,-4.343095135071905e-12,-9.941647505229412e-07,0,-1.0161511898040771
0.016639999579638243,-0.42603224515914917,-4.464624561254886e-12,-9.94500259920983e-07,0,-1.0158085823059082
0.017039999569533393,-0.42705997824668884,-4.575136084027253e-12,-9.946679035977013e-07,0,-1.0154659748077393
0.017359999561449513,-0.4280877113342285,-4.663555421465423e-12,-9.948356582967222e-07,0,-1.0147807598114014
0.017879999548313208,-0.4296293258666992,-4.807262323553502e-12,-9.949195911573838e-07,0,-1.0147807598114014
0.018279999538208358,-0.43082836270332336,-4.917822033089091e-12,-9.95003412995743e-07,0,-1.011012077331543
0.018639999529113993,-0.4320273995399475,-5.017308424436361e-12,-9.95003412995743e-07,0,-1.0089564323425293
0.019039999519009143,-0.4330551326274872,-5.127848377399029e-12,-9.948356582967222e-07,0,-1.007243275642395
0.019199999514967203,-0.43408286571502686,-5.172061660125355e-12,-9.949195911573838e-07,0,-1.0065580606460571
0.019639999503851868,-0.435281902551651,-5.293657102173949e-12,-9.948356582967222e-07,0,-1.0051876306533813
0.019999999494757503,-0.43648093938827515,-5.393146384727013e-12,-9.949195911573838e-07,0,-1.0027893781661987
0.02027999948768411,-0.4375086724758148,-5.470523243505326e-12,-9.948356582967222e-07,0,-1.001761555671692
0.02059999947960023,-0.4385364055633545,-5.558967156192739e-12,-9.95003412995743e-07,0,-1.001076340675354
0.02083999947353732,-0.43956413865089417,-5.6253010544435634e-12,-9.946679035977013e-07,0,-0.9993632435798645
0.021039999468484893,-0.44059187173843384,-5.680567416917656e-12,-9.94751836458363e-07,0,-0.9973075985908508
0.021279999462421983,-0.4416196346282959,-5.746883486066088e-12,-9.948356582967222e-07,0,-0.996279776096344
0.02147999945736956,-0.44264736771583557,-5.802143584260961e-12,-9.94584081759342e-07,0,-0.9945667386054993
0.02171999945130665,-0.4438464045524597,-5.868453870997807e-12,-9.94584081759342e-07,0,-0.9938815236091614
0.02203999944322277,-0.44538798928260803,-5.956860679877539e-12,-9.94500259920983e-07,0,-0.9918258190155029
0.02235999943513889,-0.4465870261192322,-6.045277126109916e-12,-9.946679035977013e-07,0,-0.991483211517334
0.02259999942907598,-0.44761475920677185,-6.111587412846762e-12,-9.94751836458363e-07,0,-0.9907979965209961
0.0229199994209921,-0.44915637373924255,-6.1999995222704485e-12,-9.94500259920983e-07,0,-0.9890849590301514
0.02323999941290822,-0.4501841068267822,-6.288433315737585e-12,-9.949195911573838e-07,0,-0.9883997440338135
0.023519999405834824,-0.4512118697166443,-6.36581692066275e-12,-9.949195911573838e-07,0,-0.9883997440338135
0.02395999939471949,-0.45223960280418396,-6.487422963799253e-12,-9.953389223937847e-07,0,-0.9880571365356445
0.024319999385625124,-0.45326733589172363,-6.586944531483674e-12,-9.95254989533123e-07,0,-0.9873719215393066
0.02459999937855173,-0.4542950689792633,-6.664362830878358e-12,-9.955903879088623e-07,0,-0.9877145290374756
0.025039999367436394,-0.4556654095649719,-6.786044045365486e-12,-9.958420754685449e-07,0,-0.9887423515319824
0.025599999353289604,-0.4566931426525116,-6.940959188578905e-12,-9.962612956826433e-07,0,-0.9890849590301514
0.025999999343184754,-0.45772087574005127,-7.051640328757812e-12,-9.962612956826433e-07,0,-0.9897701740264893
0.026719999324996024,-0.45874860882759094,-7.250942708912788e-12,-9.970999581554452e-07,0,-0.9931963086128235
0.028479999280534685,-0.4597763419151306,-7.738665514727622e-12,-9.981062643049654e-07,0,-1.0021041631698608
0.02891999926941935,-0.4608041048049927,-7.860671026131232e-12,-9.980224424666062e-07,0,-1.0024467706680298
0.029679999250220135,-0.46183183789253235,-8.071486669622738e-12,-9.987771720787464e-07,0,-1.0089564323425293
0.030159999238094315,-0.4630308747291565,-8.204681147446399e-12,-9.990287486161264e-07,0,-1.010669469833374
0.03067999922495801,-0.46405860781669617,-8.348981228589736e-12,-9.990287486161264e-07,0,-1.0123825073242188
0.03123999921081122,-0.46508634090423584,-8.504398959743555e-12,-9.990287486161264e-07,0,-1.0151233673095703
0.0317199991986854,-0.4661140739917755,-8.637627650169104e-12,-9.991963922928448e-07,0,-1.0151233673095703
0.03211999918858055,-0.4671418070793152,-8.74865669877847e-12,-9.991963922928448e-07,0,-1.0161511898040771
0.032479999179486185,-0.46834084391593933,-8.848568097377354e-12,-9.991963922928448e-07,0,-1.0161511898040771
0.032959999167360365,-0.469368577003479,-8.981768839480233e-12,-9.988609939171056e-07,0,-1.0151233673095703
0.033439999155234545,-0.47039633989334106,-9.114965726642055e-12,-9.989448157554648e-07,0,-1.0144381523132324
0.03363999915018212,-0.47142407298088074,-9.170460494373818e-12,-9.987771720787464e-07,0,-1.0151233673095703
0.03419999913603533,-0.4726231098175049,-9.325826183823358e-12,-9.989448157554648e-07,0,-1.0144381523132324
0.03451999912795145,-0.47382211685180664,-9.414601621441736e-12,-9.987771720787464e-07,0,-1.0137529373168945
0.03499999911582563,-0.4748498797416687,-9.547745503164014e-12,-9.984416626807047e-07,0,-1.010669469833374
0.03531999910774175,-0.47604888677597046,-9.63647275401917e-12,-9.984416626807047e-07,0,-1.0086138248443604
0.03563999909965787,-0.47707661986351013,-9.725187476315887e-12,-9.979385096059445e-07,0,-1.0082712173461914
0.036159999086521566,-0.47861823439598083,-9.869316012582157e-12,-9.974353565311844e-07,0,-1.0055302381515503
0.036559999076416716,-0.4796459972858429,-9.980162915226545e-12,-9.974353565311844e-07,0,-1.0031319856643677
0.03683999906934332,-0.48067373037338257,-1.005774456774855e-11,-9.974353565311844e-07,0,-1.0021041631698608
0.037199999060248956,-0.4820440411567688,-1.0157481530264573e-11,-9.972676018321636e-07,0,-1.0021041631698608
0.03755999905115459,-0.48324307799339294,-1.0257209819163214e-11,-9.970999581554452e-07,0,-0.9983354210853577
0.037679999048123136,-0.4842708110809326,-1.0290444229757138e-11,-9.969322034564243e-07,0,-0.9969649910926819
0.037999999040039256,-0.4852985441684723,-1.0379063542262677e-11,-9.970999581554452e-07,0,-0.9955945611000061
0.038239999033976346,-0.48632627725601196,-1.044551019753944e-11,-9.965128722200234e-07,0,-0.9935389161109924
0.03843999902892392,-0.4876966178417206,-1.0500881607157354e-11,-9.966806269190442e-07,0,-0.9935389161109924
0.038799999019829556,-0.48889562487602234,-1.0600541470852222e-11,-9.965128722200234e-07,0,-0.9918258190155029
0.039039999013766646,-0.4899233877658844,-1.0666982343717398e-11,-9.96596805080685e-07,0,-0.991140604019165
0.039359999005682766,-0.49112239480018616,-1.0755562143077097e-11,-9.965128722200234e-07,0,-0.9890849590301514
0.0397199989965884,-0.4921501576900482,-1.0855198877125617e-11,-9.96596805080685e-07,0,-0.9883997440338135
0.03987999899254646,-0.4931778907775879,-1.0899482512526247e-11,-9.962612956826433e-07,0,-0.9887423515319824
0.04031999898143113,-0.49437692761421204,-1.1021286121391959e-11,-9.96596805080685e-07,0,-0.9880571365356445
0.04079999896930531,-0.4954046607017517,-1.1154164012181254e-11,-9.96596805080685e-07,0,-0.9877145290374756
0.04119999895920046,-0.49660369753837585,-1.1264909722622878e-11,-9.970160252947835e-07,0,-0.9880571365356445
0.04159999894909561,-0.4976314306259155,-1.1375670852828732e-11,-9.970999581554452e-07,0,-0.9883997440338135
0.04207999893696979,-0.4986591637134552,-1.15086036765281e-11,-9.970160252947835e-07,0,-0.9890849590301514
0.042639998922823,-0.4996868968009949,-1.166371493986783e-11,-9.971837799938044e-07,0,-0.9897701740264893
0.04299999891372863,-0.5008859038352966,-1.1763449974913324e-11,-9.973514236705228e-07,0,-0.9901127815246582
0.04375999889452942,-0.49985820055007935,-1.1974129249864913e-11,-9.985255955413663e-07,0,-0.995937168598175
0.04435999887937214,-0.5010572075843811,-1.2140536454239046e-11,-9.986094173797255e-07,0,-0.9976502060890198
0.04535999885411002,-0.5022562146186829,-1.2417997764339422e-11,-9.987771720787464e-07,0,-1.0031319856643677
0.04631999882985838,-0.5032839775085449,-1.2684469601219482e-11,-9.996157235292458e-07,0,-1.0082712173461914
0.0469199988147011,-0.5044829845428467,-1.2851075335058089e-11,-9.998673000666258e-07,0,-1.010669469833374
0.04751999879954383,-0.5056820511817932,-1.3017690706249339e-11,-9.997834782282666e-07,0,-1.0134103298187256
0.04815999878337607,-0.506881058216095,-1.3195439147215302e-11,-9.997834782282666e-07,0,-1.0147807598114014
0.04859999877226073,-0.507908821105957,-1.3317619576569406e-11,-9.995317906685841e-07,0,-1.0158085823059082
0.0490399987611454,-0.5089365243911743,-1.3439803860864569e-11,-9.995317906685841e-07,0,-1.0151233673095703
0.04947999875003006,-0.5099642872810364,-1.3561974652866028e-11,-9.997834782282666e-07,0,-1.0151233673095703
0.04995999873790424,-0.5113345980644226,-1.3695231291614245e-11,-9.993641469918657e-07,0,-1.0154659748077393
0.05051999872375745,-0.5123623609542847,-1.3850675043620204e-11,-9.991963922928448e-07,0,-1.0147807598114014
0.05095999871264212,-0.5135613679885864,-1.3972790902711592e-11,-9.991125704544856e-07,0,-1.0144381523132324
0.05147999869950581,-0.5152742862701416,-1.4117099657472308e-11,-9.987771720787464e-07,0,-1.0116972923278809
0.05207999868434854,-0.5164732933044434,-1.428352806402226e-11,-9.985255955413663e-07,0,-1.007928490638733
0.052439998675254174,-0.5175010561943054,-1.4383355617653137e-11,-9.983578408423455e-07,0,-1.0062154531478882
0.05271999866818078,-0.5187000632286072,-1.446099316682048e-11,-9.981900861433246e-07,0,-1.0062154531478882
0.053239998655044474,-0.5198990702629089,-1.4605150615144682e-11,-9.976869330685645e-07,0,-1.0027893781661987
0.053479998648981564,-0.5210981369018555,-1.4671678224183658e-11,-9.977707549069237e-07,0,-1.001761555671692
0.053879998638876714,-0.5221258401870728,-1.4782537655386483e-11,-9.977707549069237e-07,0,-1.000733733177185
0.05423999862978235,-0.5233249068260193,-1.48823044936957e-11,-9.974353565311844e-07,0,-0.9979928135871887
0.05455999862169847,-0.524523913860321,-1.4970950790788647e-11,-9.972676018321636e-07,0,-0.9966223835945129
0.054759998616646044,-0.5257229804992676,-1.5026349184993966e-11,-9.970999581554452e-07,0,-0.9949093461036682
0.05503999860957265,-0.5267506837844849,-1.5103892288105394e-11,-9.969322034564243e-07,0,-0.9928536415100098
0.055319998602499254,-0.5279497504234314,-1.518143731868735e-11,-9.968482705957626e-07,0,-0.9925110340118408
0.055719998592394404,-0.5289774537086487,-1.5292198448893204e-11,-9.967644487574034e-07,0,-0.9904553890228271
0.055879998588352464,-0.5300052165985107,-1.5336497504058067e-11,-9.96596805080685e-07,0,-0.9904553890228271
0.056199998580268584,-0.5312042236328125,-1.5425086940770407e-11,-9.96596805080685e-07,0,-0.9887423515319824
0.05655999857117422,-0.5322319865226746,-1.5524759333023712e-11,-9.96596805080685e-07,0,-0.9880571365356445
0.05687999856309034,-0.5332596898078918,-1.5613360334559227e-11,-9.969322034564243e-07,0,-0.9883997440338135
0.05719999855500646,-0.5342874526977539,-1.5701957481153685e-11,-9.966806269190442e-07,0,-0.9866867065429688
0.057879998537828214,-0.535315215587616,-1.5890267496882555e-11,-9.970160252947835e-07,0,-0.9883997440338135
0.058359998525702395,-0.5366855263710022,-1.6023215740346153e-11,-9.972676018321636e-07,0,-0.9883997440338135
0.05887999851256609,-0.5377132296562195,-1.6167266214056002e-11,-9.973514236705228e-07,0,-0.9877145290374756
0.059559998495387845,-0.5387409925460815,-1.635568224066396e-11,-9.976031112302053e-07,0,-0.9897701740264893
0.06199999843374826,-0.5399399995803833,-1.7032509661933186e-11,-9.992803251535065e-07,0,-1.0034745931625366
