time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,0.1331758052110672,-8.710945063078348e-17,0.0,0,-0.5460426211357117
3.9999998989515007e-05,0.1321168690919876,-1.7086447873687253e-16,-2.093875637113052e-09,0,-0.5467278361320496
0.00011999999696854502,0.13006138801574707,-3.652925807976978e-14,-9.067820938568616e-07,0,-0.5446721911430359
0.00019999999494757503,0.1290336549282074,-1.0954479917569745e-13,-9.132393175015352e-07,0,-0.543644368648529
0.00039999998989515007,0.12783461809158325,-2.926354633874667e-13,-9.165098679986272e-07,0,-0.5419312715530396
0.0005599999858532101,0.12646430730819702,-4.395118438031004e-13,-9.187741678573502e-07,0,-0.539190411567688
0.0008799999777693301,0.12543655931949615,-7.342978221996921e-13,-9.227994479665824e-07,0,-0.5378199815750122
0.0010799999727169052,0.1242375299334526,-9.192031901264497e-13,-9.254829680394039e-07,0,-0.5364495515823364
0.0014399999636225402,0.12286721169948578,-1.2532793813163634e-12,-9.298437575466778e-07,0,-0.5354217290878296
0.0016799999575596303,0.12166818231344223,-1.476847832394823e-12,-9.326949212962177e-07,0,-0.534393846988678
0.0019999999494757503,0.12064044177532196,-1.7759072207593207e-12,-9.361332820034818e-07,0,-0.5330234169960022
0.0022399999434128404,0.11961270868778229,-2.00088795358766e-12,-9.383974708399023e-07,0,-0.5316529870033264
0.0024399999383604154,0.11858496814966202,-2.1888257265706423e-12,-9.404940159996045e-07,0,-0.5309677720069885
0.0027599999302765355,0.11755722761154175,-2.490307005748038e-12,-9.435968673088269e-07,0,-0.5299399495124817
0.0031199999211821705,0.1163581982254982,-2.830625924626906e-12,-9.465319639190284e-07,0,-0.5299399495124817
0.0033999999141087756,0.11533045768737793,-3.0961210158164665e-12,-9.492994168525115e-07,0,-0.5299399495124817
0.0037599999050144106,0.11413142830133438,-3.4384626222683234e-12,-9.52234513462713e-07,0,-0.5292547345161438
0.004159999894909561,0.11293239891529083,-3.820040637980693e-12,-9.555889413093155e-07,0,-0.5302825570106506
0.004559999884804711,0.11190465837717056,-4.202816480253224e-12,-9.583562832204962e-07,0,-0.5299399495124817
0.004879999876720831,0.11087691783905029,-4.509856030288084e-12,-9.602850736811774e-07,0,-0.5309677720069885
0.005239999867626466,0.10984917730093002,-4.856112040263483e-12,-9.630525266146606e-07,0,-0.5323382019996643
0.005599999858532101,0.10882144421339035,-5.203163420952617e-12,-9.649813170753418e-07,0,-0.5316529870033264
0.006079999846406281,0.10779370367527008,-5.667095698963509e-12,-9.68251923083585e-07,0,-0.5354217290878296
0.006759999829228036,0.10676596313714981,-6.3268383587722354e-12,-9.719417493059268e-07,0,-0.5398756265640259
0.007199999818112701,0.10573822259902954,-6.75501625121977e-12,-9.742059381423473e-07,0,-0.5422739386558533
0.007959999798913486,0.10453919321298599,-7.496748014035326e-12,-9.77392611289929e-07,0,-0.5457000136375427
0.008479999785777181,0.10351145267486572,-8.005598788052293e-12,-9.793215127729127e-07,0,-0.5463852286338806
0.009039999771630391,0.10248371213674545,-8.554781015523982e-12,-9.81753456308354e-07,0,-0.5504965782165527
0.009679999755462632,0.1012846827507019,-9.183743175655845e-12,-9.837660686073946e-07,0,-0.5532374382019043
0.010239999741315842,0.10025694221258163,-9.734977580999615e-12,-9.851078841549565e-07,0,-0.5546078681945801
0.010719999729190022,0.09922920912504196,-1.0208105194475792e-11,-9.86198012142836e-07,0,-0.5559782981872559
0.011079999720095657,0.09803017973899841,-1.0563314112310707e-11,-9.86868919916617e-07,0,-0.5570061802864075
0.011559999707969837,0.09700243920087814,-1.1037285668757946e-11,-9.877074713671163e-07,0,-0.5570061802864075
0.011919999698875472,0.0958034098148346,-1.1393045361296483e-11,-9.883783791408973e-07,0,-0.5570061802864075
0.012319999688770622,0.09460438042879105,-1.1788540629775746e-11,-9.888815322156574e-07,0,-0.5559782981872559
0.012759999677655287,0.0934053510427475,-1.2223900711094693e-11,-9.895524399894384e-07,0,-0.5563209056854248
0.013199999666539952,0.09203503280878067,-1.2659491510635945e-11,-9.901395259248602e-07,0,-0.5559782981872559
0.013679999654414132,0.09049341827630997,-1.313486212156656e-11,-9.906426789996203e-07,0,-0.555293083190918
0.014119999643298797,0.0894656777381897,-1.3570885734615068e-11,-9.912296539127396e-07,0,-0.554950475692749
0.014439999635214917,0.08843794465065002,-1.3888059105515715e-11,-9.911458320743805e-07,0,-0.5518670082092285
0.014639999630162492,0.08723891526460648,-1.4086292028647751e-11,-9.911458320743805e-07,0,-0.5511817932128906
0.015039999620057642,0.0862111747264862,-1.4482861090958643e-11,-9.913974086117605e-07,0,-0.5491260886192322
0.015359999611973763,0.08518343418836594,-1.4800157627226085e-11,-9.91565052288479e-07,0,-0.5470704436302185
0.015559999606921338,0.08415569365024567,-1.4998531930321413e-11,-9.919843835248798e-07,0,-0.5477556586265564
0.015919999597826973,0.08278537541627884,-1.5355623023127762e-11,-9.919005616865206e-07,0,-0.5460426211357117
0.016239999589743093,0.08175763487815857,-1.5673073949784566e-11,-9.919005616865206e-07,0,-0.5443295836448669
0.016559999581659213,0.0807298943400383,-1.5990556101463937e-11,-9.921521382239007e-07,0,-0.5433017611503601
0.016879999573575333,0.07970215380191803,-1.630810243791192e-11,-9.925714694603016e-07,0,-0.5422739386558533
0.017119999567512423,0.07850312441587448,-1.6546274766993108e-11,-9.922360710845624e-07,0,-0.538847804069519
0.017479999558418058,0.07747538387775421,-1.6903513311294915e-11,-9.925714694603016e-07,0,-0.5371347665786743
0.017679999553365633,0.07627635449171066,-1.7101984758904898e-11,-9.923198929229216e-07,0,-0.5347365140914917
0.017959999546292238,0.07507732510566711,-1.73798718472451e-11,-9.926552912986608e-07,0,-0.5337086319923401
0.018239999539218843,0.07404959201812744,-1.7657778017543535e-11,-9.926552912986608e-07,0,-0.5323382019996643
0.018559999531134963,0.07250797748565674,-1.797541802905922e-11,-9.9248753659964e-07,0,-0.5309677720069885
0.018919999522040598,0.07130894809961319,-1.833276759566349e-11,-9.926552912986608e-07,0,-0.5289121270179749
0.019239999513956718,0.07010991871356964,-1.8650494343352975e-11,-9.929068678360409e-07,0,-0.527884304523468
0.019559999505872838,0.06891088932752609,-1.8968240173000694e-11,-9.929068678360409e-07,0,-0.5289121270179749
0.019959999495767988,0.06771185994148254,-1.936552827819238e-11,-9.933261990724418e-07,0,-0.5275416970252991
0.020239999488694593,0.06668411940336227,-1.964369986118264e-11,-9.93410020910801e-07,0,-0.527884304523468
0.02067999947757926,0.0656563863158226,-2.0080926504961738e-11,-9.937454192865403e-07,0,-0.5275416970252991
0.02099999946949538,0.06445735692977905,-2.0399008870963797e-11,-9.94080928684582e-07,0,-0.528226912021637
0.021439999458380044,0.06342961639165878,-2.083644541628349e-11,-9.94332505221962e-07,0,-0.5292547345161438
0.02163999945332762,0.062401872128248215,-2.1035324523910326e-11,-9.944164380826237e-07,0,-0.5292547345161438
0.02219999943918083,0.06137413531541824,-2.1592375457069046e-11,-9.950872348341022e-07,0,-0.5295973420143127
0.022479999432107434,0.060346394777297974,-2.187097725148135e-11,-9.95003412995743e-07,0,-0.5309677720069885
0.023279999411897734,0.059318654239177704,-2.2667572679990755e-11,-9.963451175210025e-07,0,-0.5378199815750122
0.02379999939876143,0.058290913701057434,-2.3185663458602512e-11,-9.967644487574034e-07,0,-0.5395330190658569
0.02459999937855173,0.05692059546709061,-2.398315920859595e-11,-9.971837799938044e-07,0,-0.543644368648529
0.025519999355310574,0.05589285492897034,-2.490075506900169e-11,-9.976869330685645e-07,0,-0.5484408736228943
0.02595999934419524,0.054865118116140366,-2.5339791029366232e-11,-9.976869330685645e-07,0,-0.5498113632202148
0.026559999329037964,0.053837377578020096,-2.593864185940209e-11,-9.983578408423455e-07,0,-0.5525522232055664
0.02707999931590166,0.05263834819197655,-2.64577179609482e-11,-9.983578408423455e-07,0,-0.5532374382019043
0.027759999298723415,0.05126802995800972,-2.7136607197442153e-11,-9.982739079816838e-07,0,-0.555293083190918
0.028239999286597595,0.05024028941988945,-2.7615826292404222e-11,-9.981900861433246e-07,0,-0.5556356906890869
0.028639999276492745,0.04921254888176918,-2.801518218797927e-11,-9.984416626807047e-07,0,-0.555293083190918
0.02907999926537741,0.04801351949572563,-2.8454436723501786e-11,-9.982739079816838e-07,0,-0.5556356906890869
0.029519999254262075,0.046643201261758804,-2.889365656455478e-11,-9.981900861433246e-07,0,-0.5546078681945801
0.029919999244157225,0.045444171875715256,-2.9292915315615176e-11,-9.981900861433246e-07,0,-0.5539226531982422
0.03035999923304189,0.04424514248967171,-2.9732064033005656e-11,-9.980224424666062e-07,0,-0.5539226531982422
0.030799999221926555,0.04321740195155144,-3.0171171117032713e-11,-9.978546877675853e-07,0,-0.5528948307037354
0.031039999215863645,0.04201837256550789,-3.0410639284550456e-11,-9.978546877675853e-07,0,-0.5515244007110596
0.03139999920676928,0.04081934317946434,-3.0769761738547174e-11,-9.977707549069237e-07,0,-0.5491260886192322
0.0317199991986854,0.03979160636663437,-3.1088968205361667e-11,-9.973514236705228e-07,0,-0.5470704436302185
0.032079999189591035,0.03859257698059082,-3.144799351484373e-11,-9.973514236705228e-07,0,-0.5467278361320496
0.032319999183528125,0.03756483644247055,-3.168731249614254e-11,-9.970999581554452e-07,0,-0.5450147986412048
0.03259999917645473,0.03653709590435028,-3.1966530117388814e-11,-9.971837799938044e-07,0,-0.5443295836448669
0.033039999165339395,0.03550935909152031,-3.240517229552431e-11,-9.968482705957626e-07,0,-0.5412460565567017
0.033279999159276485,0.034139037132263184,-3.264440801009627e-11,-9.967644487574034e-07,0,-0.5419312715530396
0.03371999914816115,0.032940007746219635,-3.308300508542139e-11,-9.967644487574034e-07,0,-0.538847804069519
0.033999999141087756,0.031912270933389664,-3.33620180092975e-11,-9.964290503816642e-07,0,-0.5364495515823364
0.03427999913401436,0.030884528532624245,-3.3641006647044946e-11,-9.963451175210025e-07,0,-0.5337086319923401
0.03443999912997242,0.029856789857149124,-3.380038610112379e-11,-9.960097191452633e-07,0,-0.5323382019996643
0.034719999122899026,0.028829049319028854,-3.407934004440172e-11,-9.962612956826433e-07,0,-0.5326808094978333
0.035039999114815146,0.027801310643553734,-3.4398109360900264e-11,-9.961774738442841e-07,0,-0.5306251645088196
0.035279999108752236,0.026773571968078613,-3.463715425588987e-11,-9.960097191452633e-07,0,-0.5292547345161438
0.03555999910167884,0.025745831429958344,-3.4916035340781804e-11,-9.958420754685449e-07,0,-0.527884304523468
0.03587999909359496,0.024718092754483223,-3.5234745676682167e-11,-9.962612956826433e-07,0,-0.5275416970252991
0.03603999908955302,0.023690352216362953,-3.539410778352625e-11,-9.95925897306904e-07,0,-0.5261712074279785
0.0365199990774272,0.022320033982396126,-3.5872190634611556e-11,-9.958420754685449e-07,0,-0.5265138149261475
0.036879999068332836,0.021292293444275856,-3.623078920211853e-11,-9.964290503816642e-07,0,-0.5265138149261475
0.037119999062269926,0.020264554768800735,-3.64698653221307e-11,-9.963451175210025e-07,0,-0.5265138149261475
0.03771999904711265,0.018551655113697052,-3.7067682256974877e-11,-9.964290503816642e-07,0,-0.5275416970252991
0.038239999033976346,0.01752391643822193,-3.758588232316562e-11,-9.964290503816642e-07,0,-0.528226912021637
0.03867999902286101,0.01649617590010166,-3.8024434295680365e-11,-9.967644487574034e-07,0,-0.5289121270179749
0.03899999901477713,0.015468436293303967,-3.8343425656783836e-11,-9.969322034564243e-07,0,-0.5285695195198059
0.039839998993556947,0.014440696686506271,-3.9181189542825123e-11,-9.978546877675853e-07,0,-0.5347365140914917
0.04043999897839967,0.01307037752121687,-3.977991894221766e-11,-9.981062643049654e-07,0,-0.539190411567688
0.04143999895313755,0.012042637914419174,-4.077828005821793e-11,-9.986094173797255e-07,0,-0.5433017611503601
0.04179999894404318,0.011014899238944054,-4.113776333469765e-11,-9.982739079816838e-07,0,-0.543644368648529
