time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,-0.0325760692358017,-3.6978112072000195e-18,0.0,0,-0.9880304336547852
3.9999998989515007e-05,-0.035857491195201874,-5.53205342603578e-18,-1.6508178829997833e-10,0,-0.9880304336547852
0.00011999999696854502,-0.03911200165748596,-1.0112540010020696e-14,-9.094656139296831e-07,0,-0.9880304336547852
0.00031999999191612005,-0.04013973847031593,-6.078935610336915e-14,-9.135747713884257e-07,0,-0.9873452186584473
0.0005599999858532101,-0.04133876785635948,-1.2185833848787678e-13,-9.176000514976579e-07,0,-0.9876878261566162
0.0009199999767588452,-0.04253779724240303,-2.1389787968424822e-13,-9.226317487787128e-07,0,-0.9876878261566162
0.0012799999676644802,-0.0435655377805233,-3.064173083380343e-13,-9.27327936661726e-07,0,-0.9870026111602783
0.0016799999575596303,-0.04476456716656685,-4.09750960977642e-13,-9.321917682214576e-07,0,-0.988715648651123
0.0019999999494757503,-0.04579230770468712,-4.928044011638193e-13,-9.357139507670809e-07,0,-0.9883730411529541
0.0023999999393709004,-0.047162625938653946,-5.970633300074622e-13,-9.403262613005836e-07,0,-0.9894008636474609
0.0028399999282555655,-0.048190366476774216,-7.122735440615653e-13,-9.44770928157368e-07,0,-0.9900860786437988
0.004119999895920046,-0.049389395862817764,-1.0503938575416132e-12,-9.560920943840756e-07,0,-0.9986513257026672
0.004919999875710346,-0.050417136400938034,-1.2636190801280152e-12,-9.623816188408796e-07,0,-1.0017348527908325
0.005359999864595011,-0.051444873213768005,-1.3814122251577029e-12,-9.651490717743627e-07,0,-1.0034478902816772
0.005999999848427251,-0.052472613751888275,-1.5533474150086152e-12,-9.688388979967044e-07,0,-1.0072165727615356
0.006599999833269976,-0.0538429319858551,-1.715142905208627e-12,-9.72277147681666e-07,0,-1.0109853744506836
0.007039999822154641,-0.05487067252397537,-1.83410445877953e-12,-9.742059381423473e-07,0,-1.0116705894470215
0.007439999812049791,-0.05606970191001892,-1.9424679361143868e-12,-9.759670849263102e-07,0,-1.0133836269378662
0.007999999797903001,-0.05709744244813919,-2.0944954875417527e-12,-9.783990284617516e-07,0,-1.015096664428711
0.008319999789819121,-0.05812517926096916,-2.1815101808320136e-12,-9.794053346112719e-07,0,-1.015096664428711
0.008839999776682816,-0.05915291979908943,-2.3231065026909884e-12,-9.811663703729323e-07,0,-1.0164670944213867
0.009039999771630391,-0.0601806603372097,-2.377627897805675e-12,-9.816696344699949e-07,0,-1.0157818794250488
0.009479999760515057,-0.06120839715003967,-2.4976897961147427e-12,-9.829275171568952e-07,0,-1.0154392719268799
0.009839999751420692,-0.06223613768815994,-2.5960336793060287e-12,-9.838500014680562e-07,0,-1.015096664428711
0.010159999743336812,-0.06326387822628021,-2.683511447390849e-12,-9.845207982195348e-07,0,-1.014754056930542
0.010479999735252932,-0.06429161876440048,-2.7710578816132606e-12,-9.851917059933157e-07,0,-1.014411449432373
0.010799999727169052,-0.06549064815044403,-2.8586657539587793e-12,-9.860303684661176e-07,0,-1.0137262344360352
