time(sec),Ewe(V),I(mA),cycle #,Ece(V)
25.906979530336685,-0.4075137972831726,0.01469308426749194,0,-1.3001705408096313
25.917026530154544,-0.4063783288002014,0.01465869809180731,0,-1.2984575033187866
25.927073529972404,-0.4054413139820099,0.014627114069298841,0,-1.2984575033187866
25.937120529790263,-0.40446048974990845,0.014577700312656816,0,-1.2988001108169556
25.947167529608123,-0.40337809920310974,0.01454356788599398,0,-1.2977722883224487
25.957214529425983,-0.40247803926467896,0.014511729204969015,0,-1.2988001108169556
25.967261529243842,-0.4013844430446625,0.014487937733065337,0,-1.2967443466186523
25.977308529061702,-0.4004133939743042,0.014453264157054946,0,-1.2984575033187866
25.98735552887956,-0.39945903420448303,0.014423582797462586,0,-1.2970869541168213
25.99740252869742,-0.39837852120399475,0.014388122508535162,0,-1.2974295616149902
26.007500528514356,-0.39748841524124146,0.014334450497699436,0,-1.2974295616149902
26.017547528332216,-0.3963644802570343,0.014301082046586089,0,-1.2964017391204834
26.027594528150075,-0.3953605592250824,0.014271281543187797,0,-1.2970869541168213
26.037641527967935,-0.3944304585456848,0.014239951269701123,0,-1.2974295616149902
26.047688527785795,-0.3933088481426239,0.014189263310981914,0,-1.2964017391204834
26.057735527603654,-0.3924179971218109,0.014167359040584415,0,-1.2974295616149902
26.067782527421514,-0.3913402259349823,0.014120237210590858,0,-1.2964017391204834
26.077829527239373,-0.3903507888317108,0.014093929166847374,0,-1.2957165241241455
26.087876527057233,-0.38938212394714355,0.014055579413252417,0,-1.2974295616149902
26.097923526875093,-0.388315886259079,0.014019330592418555,0,-1.2950313091278076
26.108021526692028,-0.38730376958847046,0.013895834854338318,0,-1.2957165241241455
26.128115526327747,-0.3881092071533203,0.006153724825708196,0,-1.2419267892837524
26.138162526145607,-0.385175883769989,0.0061529840422736015,0,-1.2477511167526245
26.148209525963466,-0.3835211396217346,0.006133138413133565,0,-1.2501493692398071
26.158256525781326,-0.3825610876083374,0.0061141968217270914,0,-1.254945993423462
26.168303525599185,-0.3813748359680176,0.006094375294196652,0,-1.2552886009216309
26.178350525417045,-0.3802953064441681,0.00606214280196582,0,-1.2590572834014893
26.188397525234905,-0.37933140993118286,0.006024937647453044,0,-1.2621407508850098
26.198444525052764,-0.3781176209449768,0.00599291479375097,0,-1.2617981433868408
26.208491524870624,-0.37738218903541565,0.005967912329651881,0,-1.2652242183685303
26.21858952468756,-0.3762259781360626,0.005941913968854351,0,-1.2648816108703613
26.22863652450542,-0.3752105236053467,0.005915677775192307,0,-1.266252040863037
26.238683524323278,-0.374363511800766,0.005893170055060182,0,-1.2693356275558472
26.248730524141138,-0.3731241822242737,0.0058678133427747525,0,-1.267622470855713
26.258777523958997,-0.3720048666000366,0.005796352979814401,0,-1.270020842552185
26.268824523776857,-0.3710540235042572,0.005751962817157619,0,-1.2693356275558472
26.278871523594717,-0.3702162504196167,0.005732904810429318,0,-1.270363450050354
26.288918523412576,-0.36926642060279846,0.005709794095309917,0,-1.2720764875411987
26.298965523230436,-0.3679526448249817,0.005672517545463052,0,-1.270020842552185
26.309012523048295,-0.3668269217014313,0.005551732556341449,0,-1.2717338800430298
26.31911052286523,-0.36612439155578613,0.005535913714993512,0,-1.270363450050354
26.32915752268309,-0.3651435673236847,0.0055277860155911185,0,-1.2720764875411987
26.33920452250095,-0.3642919659614563,0.005511090421350673,0,-1.2734469175338745
26.34925152231881,-0.36315879225730896,0.005505000444827601,0,-1.270706057548523
26.35929852213667,-0.36225178837776184,0.005490643161465414,0,-1.2741321325302124
26.36934552195453,-0.3612178564071655,0.005482075721374713,0,-1.2731043100357056
26.379392521772388,-0.3601239025592804,0.005468482868309366,0,-1.2724190950393677
26.389439521590248,-0.35922151803970337,0.005448290721687954,0,-1.2744747400283813
26.399486521408107,-0.35807564854621887,0.0054401893976319116,0,-1.2720764875411987
26.409533521225967,-0.35716649889945984,0.005422016783995787,0,-1.2741321325302124
26.419580521043827,-0.35614311695098877,0.005402936494647292,0,-1.2727617025375366
26.42967852086076,-0.35504427552223206,0.005379701633501099,0,-1.2734469175338745
26.43972552067862,-0.35419267416000366,0.005354577297111973,0,-1.2741321325302124
26.44977252049648,-0.3529948890209198,0.005329544819687726,0,-1.2713912725448608
26.45981952031434,-0.35203713178634644,0.005292216883390211,0,-1.2731043100357056
26.4698665201322,-0.3510308861732483,0.005257852535578422,0,-1.2734469175338745
26.47991351995006,-0.3498700261116028,0.005221173069003271,0,-1.2717338800430298
26.48996051976792,-0.34899765253067017,0.0051762272050837055,0,-1.2741321325302124
26.50000751958578,-0.347863107919693,0.005143098860571627,0,-1.2720764875411987
26.51005451940364,-0.34698012471199036,0.005105368472868577,0,-1.2731043100357056
26.520101519221498,-0.34596148133277893,0.005064581728220219,0,-1.2724190950393677
26.530199519038433,-0.3448180854320526,0.005011955636291532,0,-1.271048665046692
26.540246518856293,-0.3440034091472626,0.004959089892508928,0,-1.2724190950393677
26.550293518674152,-0.3427710235118866,0.004907520633423701,0,-1.270363450050354
26.560340518492012,-0.34185248613357544,0.004847059699386591,0,-1.2717338800430298
26.57038751830987,-0.3408900797367096,0.004789817467099056,0,-1.270706057548523
26.58043451812773,-0.3395330607891083,0.004707010248239385,0,-1.2693356275558472
26.59048151794559,-0.3387760818004608,0.004607762093655765,0,-1.270363450050354
26.60052851776345,-0.3376636803150177,0.004550797711999621,0,-1.2679651975631714
26.61057551758131,-0.33292150497436523,0.002971598405565601,0,-1.2436398267745972
26.62062251739917,-0.33531102538108826,0.002930572691184352,0,-1.2463806867599487
26.63066951721703,-0.33475884795188904,0.002900985464293626,0,-1.2456954717636108
26.640767517033964,-0.33416032791137695,0.0028724039111693855,0,-1.251519799232483
26.650814516851824,-0.3328263759613037,0.0028428796667867573,0,-1.2487789392471313
26.660861516669684,-0.33206939697265625,0.0028258598376851296,0,-1.253918170928955
26.670908516487543,-0.3310631513595581,0.002796821718220599,0,-1.2532329559326172
26.680955516305403,-0.32985615730285645,0.0027577802939049434,0,-1.2525476217269897
26.691002516123262,-0.32921457290649414,0.002747846110651153,0,-1.2583720684051514
26.701049515941122,-0.3268028497695923,0.002425510274406406,0,-1.2463806867599487
26.71109651575898,-0.3269524574279785,0.002423553269181866,0,-1.251177191734314
26.72114351557684,-0.32607901096343994,0.0024182759261748288,0,-1.2518624067306519
26.7311905153947,-0.3246319890022278,0.002389667542956886,0,-1.250834584236145
26.741288515211636,-0.3198999762535095,0.0011969513025178458,0,-1.2165735960006714
26.751335515029496,-0.32112085819244385,0.0011064564660046017,0,-1.2069804668426514
26.761382514847355,-0.3219747543334961,0.001132090460487234,0,-1.2155457735061646
26.771429514665215,-0.3213146924972534,0.0011558025789781823,0,-1.2172588109970093
26.781476514483074,-0.3200315237045288,0.0011791672704930534,0,-1.2182866334915161
26.791523514300934,-0.3194868564605713,0.0011933620953641366,0,-1.2265093326568604
26.801570514118794,-0.3179313540458679,0.0012149901067459723,0,-1.2227405309677124
26.811617513936653,-0.31718361377716064,0.0012195749832244474,0,-1.2302780151367188
26.821664513754513,-0.31620439887046814,0.0012310121064729174,0,-1.2316484451293945
26.831711513572372,-0.31489303708076477,0.0012447908375179395,0,-1.2299354076385498
26.841758513390232,-0.3143480122089386,0.0012475369430831051,0,-1.238843321800232
26.851856513207167,-0.312694787979126,0.0012381464102872997,0,-1.2316484451293945
26.861903513025027,-0.3118870258331299,0.0012160089681856334,0,-1.2374727725982666
26.871950512842886,-0.31086236238479614,0.0011892633438037592,0,-1.238158106803894
26.881997512660746,-0.309563010931015,0.0011673344033624744,0,-1.2326762676239014
26.892044512478606,-0.30898603796958923,0.0011275981250946643,0,-1.238843321800232
26.902091512296465,-0.30706357955932617,0.001034116053233447,0,-1.2271945476531982
26.912138512114325,-0.30672892928123474,0.0010016740361606935,0,-1.2306206226348877
26.922185511932184,-0.3057633638381958,0.0009651803338783793,0,-1.2299354076385498
26.932232511750044,-0.30441391468048096,0.0009282380801778345,0,-1.2237684726715088
26.942279511567904,-0.30409497022628784,0.0009100176043830288,0,-1.2306206226348877
26.95237751138484,-0.30245935916900635,0.0008709334338163899,0,-1.2217127084732056
26.9624245112027,-0.3017762303352356,0.0008468971941510972,0,-1.2261667251586914
26.972471511020558,-0.30084845423698425,0.0008210778332795599,0,-1.2241110801696777
26.982518510838418,-0.2994222044944763,0.0007986856758179783,0,-1.218629240989685
26.992565510656277,-0.2989906370639801,0.0007638817578481394,0,-1.2254815101623535
27.002612510474137,-0.2972851097583771,0.0007221771625154361,0,-1.2134901285171509
27.012659510291996,-0.2966342866420746,0.0006883226433274103,0,-1.2176014184951782
27.032753509927716,-0.30014342069625854,0.0006082445906940848,0,-1.2049248218536377
27.042800509745575,-0.2924853563308716,0.0005148098694007786,0,-1.2073230743408203
27.052847509563435,-0.2908717393875122,0.0004844207524001831,0,-1.1932761669158936
27.06294550938037,-0.2902599573135376,0.00044962325773667544,0,-1.196702241897583
27.07299250919823,-0.2883305549621582,0.00040156047020900587,0,-1.1901925802230835
27.08303950901609,-0.28739815950393677,0.0003691248480208742,0,-1.1799143552780151
27.09308650883395,-0.28736817836761475,0.00033383250297447375,0,-1.1847108602523804
27.10313350865181,-0.28597885370254517,0.00030872146794536093,0,-1.1699786186218262
27.113180508469668,-0.2846240997314453,0.00027160950821780716,0,-1.1723768711090088
27.123227508287528,-0.28399407863616943,0.00022520158893257758,0,-1.1631263494491577
27.133274508105387,-0.2831534147262573,0.00020591333793618105,0,-1.1518203020095825
27.143321507923247,-0.2828511595726013,0.00018504438514810317,0,-1.1566168069839478
