time(sec),Ewe(V),I(mA),cycle #,Ece(V)
0.05029999872931512,-0.021823907271027565,4.5423859118542964e-07,0,1.000000238418579
0.060349998475430766,-0.00962041039019823,5.504588451721304e-07,0,1.000000238418579
0.07039999822154641,0.008828194811940193,1.5377094042534623e-07,0,1.000000238418579
0.48254998780976166,-0.04316658899188042,-6.689922227298695e-08,0,1.0000001192092896
0.4925999875558773,-0.050218090415000916,-6.190836038255654e-08,0,1.0000001192092896
0.502649987301993,-0.04453074559569359,-7.097764043173527e-08,0,1.0000001192092896
0.5126999870481086,-0.052433449774980545,-5.776063308204904e-08,0,1.0000001192092896
0.5227499867942242,-0.048612017184495926,-6.737092134168066e-08,0,1.0000001192092896
0.5327999865403399,-0.04916529357433319,-6.290783172158143e-08,0,1.0000001192092896
0.5428499862864555,-0.056564003229141235,-5.473708986070136e-08,0,1.0000001192092896
0.5528999860325712,-0.05033233389258385,-6.320368534096232e-08,0,1.0000001192092896
0.5629499857786868,-0.05739055946469307,-4.953965015985773e-08,0,1.0000001192092896
0.5729999855248025,-0.05403056740760803,-5.8052444795730906e-08,0,1.0000001192092896
0.5830499852709181,-0.05387376248836517,-5.472273675866113e-08,0,1.0000001192092896
0.5930999850170338,-0.06153678894042969,-4.604440786981634e-08,0,1.0000001192092896
0.6031499847631494,-0.05486832186579704,-5.6273083415270264e-08,0,1.0000001192092896
0.613199984509265,-0.06125231459736824,-4.443058074232731e-08,0,1.0000001192092896
0.6232499842553807,-0.05861583724617958,-5.335294706032556e-08,0,1.0000001192092896
0.6332999840014963,-0.057975199073553085,-5.249814818975018e-08,0,1.0000001192092896
0.643349983747612,-0.06592046469449997,-4.442205631116636e-08,0,1.0000001192092896
0.6533999834937276,-0.059243034571409225,-5.666134922366339e-08,0,1.0000001192092896
0.6634499832398433,-0.06498415023088455,-4.677808834729902e-08,0,1.0000001192092896
0.6734999829859589,-0.06353262811899185,-5.540909051027221e-08,0,1.0000001192092896
0.6835499827320746,-0.062439512461423874,-5.639824718350894e-08,0,1.0000001192092896
0.6936499824769271,-0.07077831029891968,-4.80122296087071e-08,0,1.0000001192092896
0.7036999822230428,-0.06421806663274765,-6.0967425552505e-08,0,1.0000001192092896
0.7137499819691584,-0.06924013793468475,-5.195018373815863e-08,0,1.0000001192092896
0.723799981715274,-0.06931405514478683,-5.8503507593954396e-08,0,1.0000001192092896
0.7338499814613897,-0.06753773242235184,-6.041991906791111e-08,0,1.0000001192092896
