time(sec),Ewe(V),I(mA),cycle #,Ece(V)
9.999999747378752e-05,0.10705829411745071,7.938971702259323e-07,0,1.0000003576278687
0.4523999885714147,-0.045128848403692245,-5.650158813041983e-08,0,1.0000001192092896
0.46244998831753037,-0.03964799642562866,-7.214780162190237e-08,0,1.0000001192092896
0.472499988063646,-0.04225534945726395,-6.821024994829727e-08,0,1.0000001192092896
0.48254998780976166,-0.047904618084430695,-6.7247561685857e-08,0,1.0000001192092896
0.4925999875558773,-0.04309982806444168,-7.494346115910488e-08,0,1.0000001192092896
0.502649987301993,-0.05218077450990677,-6.155800175156045e-08,0,1.0000001192092896
0.5126999870481086,-0.04696382209658623,-7.286107828186061e-08,0,1.0000001192092896
0.5227499867942242,-0.04881405457854271,-6.611484970608927e-08,0,1.0000001192092896
0.5327999865403399,-0.05503900721669197,-6.04957264838113e-08,0,1.0000001192092896
0.5428499862864555,-0.0493919737637043,-6.669152036176129e-08,0,1.0000001192092896
0.5528999860325712,-0.0578860379755497,-5.144439041426807e-08,0,1.0000001192092896
0.5629499857786868,-0.05280125141143799,-6.119554168959596e-08,0,1.0000001192092896
0.5729999855248025,-0.053755491971969604,-5.4979333585780665e-08,0,1.0000001192092896
0.5830499852709181,-0.06037691608071327,-4.8247916079047215e-08,0,1.0000001192092896
0.5930999850170338,-0.0540713295340538,-5.627129665009001e-08,0,1.0000001192092896
0.6031499847631494,-0.0618261955678463,-4.25321201869e-08,0,1.0000001192092896
0.613199984509265,-0.05724316090345383,-5.33038266303798e-08,0,1.0000001192092896
0.6232499842553807,-0.05754107981920242,-4.990256124992598e-08,0,1.0000001192092896
0.6332999840014963,-0.06473370641469955,-4.3886207168331026e-08,0,1.0000001192092896
0.643349983747612,-0.058154840022325516,-5.475525935438874e-08,0,1.0000001192092896
0.6533999834937276,-0.0654773861169815,-4.32216137880026e-08,0,1.0000001192092896
0.6634499832398433,-0.061694033443927765,-5.484027121305246e-08,0,1.0000001192092896
0.6734999829859589,-0.06166267395019531,-5.3703073238375865e-08,0,1.0000001192092896
0.6835999827308115,-0.06955193728208542,-4.740433046102055e-08,0,1.0000001192092896
0.6936499824769271,-0.06281179189682007,-5.984728684849117e-08,0,1.0000001192092896
0.7036999822230428,-0.0696258544921875,-4.923348187468868e-08,0,1.0000001192092896
0.7137499819691584,-0.06704986095428467,-5.962208504683986e-08,0,1.0000001192092896
