time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
0.0,-0.36447083950042725,5.368374147995958e-11,0.0,0,-0.7858766317367554
0.9999999747378752,0.0029440918006002903,1.9316446469019866e-06,0.0028684980861726217,0,-0.7875897288322449
1.9999999494757503,0.0024109729565680027,3.827608907158719e-06,0.0028684980861726217,0,-0.7879323363304138
2.9999999242136255,0.0024109729565680027,5.750285708927549e-06,0.0005788912176285521,0,-0.7899879813194275
3.9999998989515007,0.0022586530540138483,7.637641829205677e-06,0.0021052958345535444,0,-0.7910158038139343
4.999999873689376,0.002030173549428582,9.54887036641594e-06,0.0021052958345535444,0,-0.7917010188102722
5.999999848427251,0.0018778538797050714,1.1422763236623723e-05,0.0021052958345535444,0,-0.792728841304779
6.999999823165126,0.0018778538797050714,1.3254923942440655e-05,-0.00018431110504479875,0,-0.7923862338066101
7.999999797903001,0.0018016939284279943,1.5119719137146603e-05,0.0021052958345535444,0,-0.792728841304779
8.999999772640876,0.0018016939284279943,1.7010584997478873e-05,0.0028684980861726217,0,-0.7934140563011169
9.999999747378752,0.0018016939284279943,1.890920611913316e-05,0.0021052958345535444,0,-0.7934140563011169
10.999999722116627,1.002389907836914,2.0913850676151924e-05,0.0021052958345535444,0,-0.8016366958618164
11.999999696854502,1.002618432044983,2.293504076078534e-05,0.0005788912176285521,0,-0.7985532283782959
12.999999671592377,1.0020853281021118,2.493150532245636e-05,0.0005788912176285521,0,-0.7995810508728027
13.999999646330252,1.0020853281021118,2.6942254407913424e-05,0.0013420935829344671,0,-0.7985532283782959
14.999999621068127,1.0020853281021118,2.8978343834751286e-05,0.0021052958345535444,0,-0.8098593950271606
15.999999595806003,1.0020853281021118,3.102798655163497e-05,0.0028684980861726217,0,-0.797868013381958
16.999999570543878,1.0020853281021118,3.310696774860844e-05,0.0013420935829344671,0,-0.7968401908874512
17.999999545281753,1.002389907836914,3.5496021155267954e-05,0.0013420935829344671,0,-0.8585100173950195
18.999999520019628,1.0020853281021118,3.762738924706355e-05,0.0021052958345535444,0,-0.7999236583709717
19.999999494757503,1.0021615028381348,3.96737341361586e-05,0.0013420935829344671,0,-0.7968401908874512
20.99999946949538,2.0024449825286865,4.182073098490946e-05,0.0036317005651653744,0,-0.8057480454444885
21.999999444233254,2.002368927001953,4.395463110995479e-05,0.0028684980861726217,0,-0.8074610829353333
22.99999941897113,2.0024449825286865,4.9262933316640556e-05,0.0036317005651653744,0,-0.8129428625106812
23.999999393709004,2.002521276473999,5.141939618624747e-05,0.0021052958345535444,0,-0.8095167875289917
24.99999936844688,2.002673625946045,5.362051888369024e-05,0.0021052958345535444,0,-0.8098593950271606
25.999999343184754,2.002673625946045,5.582951780525036e-05,-0.00018431110504479875,0,-0.818424642086029
26.99999931792263,2.002825975418091,5.802087252959609e-05,0.0013420935829344671,0,-0.8006088733673096
27.999999292660505,2.002521276473999,6.015007238602266e-05,0.0021052958345535444,0,-0.798210620880127
28.99999926739838,2.0027496814727783,6.228766869753599e-05,0.0021052958345535444,0,-0.7968401908874512
29.999999242136255,2.0027496814727783,6.439796561608091e-05,0.0021052958345535444,0,-0.7961549758911133
30.99999921687413,-1.9979275465011597,-0.0007830198155716062,-0.8397068013437092,0,0.022683527320623398
31.999999191612005,-1.9969375133514404,-0.0016018310561776161,-0.7969674770720303,0,0.8288453817367554
32.99999916634988,-1.9970898628234863,-0.002358881523832679,-0.7580441306345165,0,4.912074089050293
33.999999141087756,-1.9970898628234863,-0.0031402420718222857,-0.7839929894544184,0,5.459565162658691
34.99999911582563,-1.9957189559936523,-0.003938370384275913,-0.7954410393722355,0,5.666501522064209
35.999999090563506,-2.0153682231903076,-0.004747348837554455,-0.8816829067654908,0,5.57296895980835
36.99999906530138,-1.9976991415023804,-0.005564793944358826,-0.8168107597157359,0,6.0858564376831055
37.999999040039256,-1.9976229667663574,-0.006390821188688278,-0.824442773591727,0,6.241401672363281
38.99999901477713,-1.9977753162384033,-0.007223141845315695,-0.8343643858097494,0,6.357889175415039
39.99999898951501,-1.9981560707092285,-0.008061235770583153,-0.8389435824938118,0,6.54392671585083
40.000118989511975,-0.08730533719062805,-0.008061292581260204,0.24785645655356348,0,3.267202377319336
40.05167898820946,1.0036084651947021,-0.008008420467376709,1.2484147446230054,0,-1.9644558429718018
40.99999896425288,1.003075361251831,-0.0067101637832820415,1.3682375429198146,0,-1.9353339672088623
41.99999893899076,1.003075361251831,-0.005397334229201078,1.243835547938943,0,-1.8431718349456787
42.99999891372863,1.003151535987854,-0.004249007441103458,1.0415869764983654,0,-1.6896824836730957
43.99999888846651,1.0035322904586792,-0.0033803589176386595,0.5653486587107182,0,-1.3467296361923218
44.99999886320438,1.003075361251831,-0.003135871374979615,0.0021052958345535444,0,-0.7666904926300049
45.99999883794226,1.003075361251831,-0.0031337938271462917,0.0021052958345535444,0,-0.7906731963157654
46.99999881268013,1.003227710723877,-0.00313171511515975,0.0021052958345535444,0,-0.8245916366577148
47.99999878741801,1.0033038854599,-0.0031296368688344955,0.0036317005651653744,0,-0.850972592830658
48.99999876215588,1.0033038854599,-0.0031275535002350807,0.004394903044158127,0,-0.8674178719520569
49.99999873689376,1.0034562349319458,-0.0027575488202273846,0.0013420935829344671,0,-0.9181241989135742
50.99999871163163,0.002639452461153269,-0.002755584428086877,0.0028684980861726217,0,-0.8869466781616211
51.99999868636951,0.002639452461153269,-0.0027536454144865274,0.0005788912176285521,0,-0.8910579681396484
52.999998661107384,0.0025632926262915134,-0.002751719206571579,0.0021052958345535444,0,-0.8917432427406311
53.99999863584526,0.0025632926262915134,-0.002749753650277853,0.0021052958345535444,0,-0.8917432427406311
54.999998610583134,0.002487132791429758,-0.0027478025294840336,0.0021052958345535444,0,-0.8917432427406311
55.99999858532101,0.0025632926262915134,-0.0027458344120532274,0.0036317005651653744,0,-0.8914006352424622
56.999998560058884,0.002867931965738535,-0.0027438688557595015,0.0013420935829344671,0,-0.8907153606414795
57.99999853479676,0.0027917721308767796,-0.0027419186662882566,0.0021052958345535444,0,-0.8907153606414795
58.999998509534635,0.0025632926262915134,-0.002739987801760435,0.0021052958345535444,0,-0.8886597156524658
59.99999848427251,0.002715612296015024,-0.002738041104748845,0.0036317005651653744,0,-0.8883171081542969
